487.8042297363281	16.895427703857422	-646.3724975585938
-508.9192810058594	20.122148513793945	61.64771270751953
348.29119873046875	-161.54449462890625	421.44110107421875
-406.34210205078125	-27.80964469909668	-461.90948486328125
-628.4288940429688	-89.6031494140625	53.71317672729492
-778.2777709960938	216.42724609375	-24.790191650390625
-334.0623474121094	453.050048828125	64.7367935180664
-630.9332275390625	351.3089294433594	-281.8526306152344
-554.8203735351562	616.1875	-93.38072204589844
821.5543823242188	-64.49686431884766	-405.50640869140625
625.7507934570312	138.38121032714844	-511.531982421875
-1326.693603515625	303.92822265625	160.60171508789062
-575.7125854492188	404.72509765625	-76.1216812133789
231.239990234375	-260.96917724609375	326.01519775390625
-557.2509155273438	553.8238525390625	-63.87624740600586
-627.4915771484375	87.44203186035156	81.55476379394531
456.1884460449219	-556.5177612304688	-16.990882873535156
-615.992431640625	139.03311157226562	-9.459650993347168
72.3652114868164	-104.47378540039062	-428.07861328125
527.6426391601562	41.87569046020508	688.86376953125
-17.642499923706055	-3.4378082752227783	57.57032012939453
1163.023681640625	-317.0809631347656	-395.10693359375
1078.82568359375	-59.46851348876953	-244.73374938964844
-560.168701171875	-98.47988891601562	-3.9788107872009277
62.66944885253906	220.52352905273438	113.2982406616211
2348.541259765625	420.9528503417969	788.5713500976562
621.3230590820312	-536.5192260742188	45.365867614746094
-1247.03564453125	94.10050201416016	365.9609375
-187.46363830566406	-309.037841796875	-301.5110778808594
-146.67459106445312	214.09739685058594	-241.81427001953125
1466.691650390625	-21.107524871826172	816.3689575195312
-464.431640625	192.4252166748047	7.6581597328186035
-86.9158935546875	-138.01467895507812	-389.4872131347656
470.6856384277344	55.75503921508789	-379.1138916015625
2118.54833984375	179.7899169921875	651.3502197265625
-115.33863067626953	481.0116271972656	300.3448486328125
102.49343872070312	242.57049560546875	-557.043701171875
715.5689086914062	746.546630859375	411.9259338378906
1114.44677734375	-348.49139404296875	-491.31463623046875
-1533.8782958984375	193.7379608154297	213.00967407226562
-51.49595260620117	-179.77035522460938	439.5564880371094
-816.8223876953125	-249.9618682861328	40.83487319946289
438.6752624511719	13.421369552612305	-492.4354248046875
-950.9056396484375	-215.60618591308594	24.661174774169922
-589.7648315429688	-145.4000244140625	-35.28301239013672
-53.12074661254883	436.9775695800781	433.31085205078125
-452.06549072265625	277.8861389160156	-140.48692321777344
-357.0765075683594	-205.94326782226562	-127.17886352539062
